SummaryLevel,US,CensusRegion,CensusDivision,GEOID,AreaName,B02001_001,B02001_002,B02001_003,B02001_004,B02001_005,B02001_006,B02001_007,B02001_008,B02001_009,B02001_010,B02008_001,B02009_001,B02010_001,B02011_001,B02012_001,B02013_001,B02014_001,B02014_002,B02014_003,B02014_004,B02014_005,B02014_006,B02014_007,B02014_008,B02014_009,B02014_010,B02014_011,B02014_012,B02014_013,B02014_014,B02014_015,B02014_016,B02014_017,B02014_018,B02014_019,B02014_020,B02014_021,B02014_022,B02014_023,B02014_024,B02014_025,B02014_026,B02014_027,B02014_028,B02014_029,B02014_030,B02014_031,B02014_032,B02014_033,B02014_034,B02014_035,B02014_036,B02014_037,B02014_038,B02014_039,B02014_040,B02014_041,B02014_042,B02014_043,B02014_044,B02014_045,B02014_046,B02014_047,B02014_048,B02014_049,B02014_050,B02014_051,B02014_052,B02014_053,B02014_054,B02014_055,B02015_001,B02015_002,B02015_003,B02015_004,B02015_005,B02015_006,B02015_007,B02015_008,B02015_009,B02015_010,B02015_011,B02015_012,B02015_013,B02015_014,B02015_015,B02015_016,B02015_017,B02015_018,B02015_019,B02015_020,B02015_021,B02015_022,B02015_023,B02015_024,B02015_025,B02016_001,B02016_002,B02016_003,B02016_004,B02016_005,B02016_006,B02016_007,B02016_008,B02016_009,B02016_010,B02016_011,B02016_012,B02017_001,B02017_002,B02017_003,B02017_004,B02017_005,B02017_006,B02017_007,B02017_008,B02017_009,B02017_010,B02017_011,B02017_012,B02017_013,B02017_014,B02017_015,B02017_016,B02017_017,B02017_018,B02017_019,B02017_020,B02017_021,B02017_022,B02017_023,B02017_024,B02017_025,B02017_026,B02017_027,B02017_028,B02017_029,B02017_030,B02017_031,B02017_032,B02017_033,B02017_034,B02017_035,B02017_036,B02017_037,B02017_038,B02017_039,B02017_040,B02017_041,B02017_042,B02017_043,B02017_044,B02017_045,B02017_046,B02017_047,B02017_048,B02017_049,B02017_050,B02017_051,B02017_052,B02017_053,B02017_054,B02018_001,B02018_002,B02018_003,B02018_004,B02018_005,B02018_006,B02018_007,B02018_008,B02018_009,B02018_010,B02018_011,B02018_012,B02018_013,B02018_014,B02018_015,B02018_016,B02018_017,B02018_018,B02018_019,B02018_020,B02018_021,B02018_022,B02018_023,B02018_024,B02019_001,B02019_002,B02019_003,B02019_004,B02019_005,B02019_006,B02019_007,B02019_008,B02019_009,B02019_010,B02019_011,C02003_001,C02003_002,C02003_003,C02003_004,C02003_005,C02003_006,C02003_007,C02003_008,C02003_009,C02003_010,C02003_011,C02003_012,C02003_013,C02003_014,C02003_015,C02003_016,C02003_017,C02003_018,C02003_019
30,US,,1,030C0US1,New England Division -- In metropolitan statistical area,12892472,10405407,941504,31351,620901,3225,529711,360373,65573,294800,10714018,1122961,111456,712738,16371,602184,31351,20096,415,0,632,168,858,2147,15,63,353,60,33,61,22,87,44,35,0,0,320,0,113,0,1172,259,91,0,0,0,35,84,0,89,0,347,2574,222,17,14,0,9,19,9738,1399,310,24,38,168,73,0,7,25,8829,692,620901,156018,5390,1965,1935,39816,194513,31834,1562,2574,15744,40085,10893,718,263,8814,18,13398,1943,6275,5561,61736,256,6052,13538,3225,1022,393,12,17,858,27,59,113,0,702,22,115449,75682,1355,170,6061,878,1408,15256,258,276,1209,994,62,185,345,444,306,465,155,0,3915,40,286,203,1797,650,248,51,10,0,143,112,0,909,179,2138,5213,276,26,14,26,156,43,29420,4886,762,161,149,293,125,0,34,25,34094,730868,170270,5788,2172,2244,45234,221763,48461,1722,3702,28158,50192,12640,1218,428,9145,113,15142,2397,7195,8264,70596,544,23480,16614,3888,893,76,85,1665,39,226,259,18,9465,12892472,12532099,10405407,941504,31351,620901,3225,529711,360373,65573,294800,335534,126145,49230,69522,11765,78872,23007,1832
30,US,,2,030C0US2,Middle Atlantic Division -- In metropolitan statistical area,38456751,26500860,5596697,104208,2747261,12881,2483369,1011475,236055,775420,27295123,6118341,315991,3034387,51445,2742815,104208,58859,744,12,1266,965,3888,7878,113,243,922,364,32,97,144,328,31,1376,96,23,12472,128,294,19,7538,528,12,156,0,37,258,151,13,298,51,1057,9356,1890,30,21,15,90,0,5923,8363,772,78,126,310,223,0,35,200,33715,2299,2747261,800933,81540,4346,17671,21180,881533,254257,1634,8737,56820,268260,6282,4349,1272,16113,9,116176,9582,23644,17045,95896,773,21544,37665,12881,4214,1054,158,92,1857,24,677,545,0,3983,277,326572,208656,2812,126,15375,1580,16424,53236,635,564,2932,2491,38,688,413,1428,513,6001,405,27,28162,212,747,116,13897,1915,121,290,65,116,879,897,93,2844,185,4591,26926,2776,106,190,58,272,41,17469,19177,1556,348,163,530,380,39,96,308,96875,3083843,862043,87138,5011,19475,23971,948831,312125,2004,11910,87963,297999,8183,6013,1730,17110,158,123802,10914,26561,22498,112457,947,95000,52570,11164,2687,294,509,3854,38,1255,883,13,31873,38456751,37445276,26500860,5596697,104208,2747261,12881,2483369,1011475,236055,775420,929014,317971,99064,179347,42059,290573,75629,6832
30,US,,3,030C0US3,East North Central Division -- In metropolitan statistical area,37996668,29020217,5430110,108536,1342225,9627,1131564,954389,124977,829412,29859276,5924729,357601,1573762,38185,1267786,108536,71809,1314,67,1367,694,331,12582,85,295,14875,1957,21,404,263,473,47,304,75,33,7378,177,679,1808,6258,1201,52,1933,86,63,3059,326,41,101,216,2862,1807,377,21,96,8,107,44,7922,5131,1355,266,67,321,389,36,276,144,27119,2978,1342225,430775,13523,3821,17203,12670,256279,174087,53641,3495,43275,118496,14912,2581,3044,9277,105,50606,3577,12039,15132,67757,507,14736,20687,9627,3216,1334,114,95,2452,217,417,265,64,1311,142,373239,255060,5376,175,19752,1990,1011,91276,1348,1947,31110,9091,38,864,864,1880,793,1097,373,43,14917,348,1426,3867,11070,3785,483,4900,114,188,6623,863,215,1345,618,9507,4030,594,101,261,30,323,97,20327,15255,2449,341,221,691,757,87,352,192,100283,1604985,460390,14721,4237,18882,15129,293310,236339,56429,5461,77589,147179,20210,3579,3274,9990,449,55784,4081,14412,23780,81250,1029,57481,39098,10997,3959,224,358,4872,229,661,467,94,17237,37996668,37042279,29020217,5430110,108536,1342225,9627,1131564,954389,124977,829412,889284,364585,153954,170442,39258,161045,60275,4830
30,US,,4,030C0US4,West North Central Division -- In metropolitan statistical area,14369021,11897959,1254204,100696,486905,9184,218524,401549,36183,365366,12260863,1439410,232017,585598,24526,258328,100696,78839,646,254,272,487,383,9328,682,438,18480,1709,30,259,68,871,125,410,74,36,890,240,132,142,2011,1963,406,158,102,48,2532,321,0,94,144,25217,140,52,35,21,10,88,11,9530,2951,903,110,218,250,172,1,152,52,16119,1832,486905,94656,2465,1930,17656,11481,76076,29920,71010,1676,10266,34729,17122,907,343,5802,70,8523,1572,3912,7643,72990,48,7447,8661,9184,2508,1871,344,88,1338,329,1561,61,30,809,245,239763,179627,2570,424,6327,1013,418,43146,1465,1741,33119,5770,54,722,541,2713,386,692,150,61,2923,388,208,317,4073,3280,1259,295,302,66,4953,462,11,899,270,39159,792,134,43,174,50,202,11,18044,7660,1786,250,446,445,456,1,188,159,50531,598623,104439,2531,2287,18168,14516,90841,52838,73299,2507,23578,51049,21138,1500,527,6361,185,10124,1808,4569,12300,82162,126,21770,24959,7001,3388,419,340,3040,389,1902,92,30,8358,14369021,13967472,11897959,1254204,100696,486905,9184,218524,401549,36183,365366,373435,137855,93618,75207,14527,52228,26245,1869
30,US,,5,030C0US5,South Atlantic Division -- In metropolitan statistical area,54524076,37402338,12021138,164608,2053403,31007,1444553,1407029,198464,1208565,38574982,12745512,503632,2476144,92087,1664156,164608,112263,2411,42,2306,536,1446,28512,202,855,2694,1947,8,586,227,4607,33,907,187,184,2836,136,16405,91,11016,2106,230,248,31,183,662,566,110,2117,209,2736,5125,1246,40,15,33,361,18,18053,7680,3056,522,290,1710,443,57,34,201,36727,4681,2053403,559739,23207,2995,19472,26326,344125,272240,17246,9571,48270,229713,20213,2191,2859,21881,179,88948,8937,16591,33675,247930,449,22701,33945,31007,9082,4158,661,452,8352,640,3603,331,271,2920,537,523464,370262,7210,260,20559,1580,3601,154035,1050,3453,6945,9291,96,1414,1101,14199,829,2839,826,566,11731,302,25829,431,17603,4602,858,639,230,267,1434,1086,266,6537,789,9090,14327,2327,128,271,107,897,388,40269,23239,5047,1139,596,2327,747,109,129,342,124574,2529762,613068,24959,3632,20744,31625,417939,391833,18300,13372,101532,286171,24769,3386,3455,22872,598,97227,10182,19410,49770,278082,850,95986,93937,23980,8795,1193,1654,14291,920,4672,730,393,37309,54524076,53117047,37402338,12021138,164608,2053403,31007,1444553,1407029,198464,1208565,1291431,470671,191432,277971,60620,290737,106727,8871
30,US,,6,030C0US6,East South Central Division -- In metropolitan statistical area,12596502,9156731,2759745,36997,216028,5882,175357,245762,22133,223629,9376398,2887172,112545,268549,15125,200889,36997,28088,726,79,260,20,128,12365,256,87,495,3426,24,113,24,1870,0,314,284,92,452,61,236,13,1916,623,65,100,0,18,365,84,10,219,42,909,272,184,3,7,0,66,15,1865,1213,276,96,11,120,49,0,0,126,6287,1007,216028,49556,1846,1038,3889,3874,36164,21045,661,861,9826,23723,9314,433,65,3395,7,5771,809,1347,3989,32891,12,2602,2910,5882,1492,1042,22,106,1637,76,969,37,13,439,49,117365,90137,1805,152,3703,158,281,50994,330,1020,1055,6963,207,429,128,5743,450,411,452,376,1449,148,602,20,2549,1243,352,174,33,36,542,271,56,926,80,1678,771,202,28,12,16,112,15,4165,4062,580,120,18,245,197,0,0,197,22389,273915,54901,1921,1038,3990,4526,42196,33871,687,1395,17974,31814,11035,845,94,3524,91,6400,862,1860,6072,36049,38,12732,15532,4778,1766,22,409,2696,165,1110,59,13,4514,12596502,12350740,9156731,2759745,36997,216028,5882,175357,245762,22133,223629,228796,96010,55255,36558,8100,32873,15612,1354
30,US,,7,030C0US7,West South Central Division -- In metropolitan statistical area,31678254,22915233,4677080,275995,1275113,29861,1610301,894671,158820,735851,23685656,4996338,629187,1479282,61954,1783780,275995,210153,6766,317,1012,182,459,69139,1162,8784,1258,28669,150,6409,59,16329,118,1391,394,8304,1688,3118,263,42,13536,3792,4617,683,34,187,3890,2562,177,2627,142,2797,965,928,206,110,59,471,139,16218,6810,986,105,107,382,271,21,100,305,48610,9131,1275113,335381,9834,1884,15089,14214,198286,131144,5112,5659,23575,80513,19430,1907,75,12717,12,62552,4160,13008,16681,290348,408,13302,19822,29861,7702,3423,1879,270,6192,5937,2600,123,0,1301,434,659083,517649,16106,1225,9504,1062,1506,205524,2330,21550,3720,74141,476,14096,451,35988,302,2780,662,11598,4045,5258,489,255,21887,6979,9041,1012,103,319,7064,3690,206,7391,592,7734,2710,1343,269,240,118,1140,179,32564,17477,1951,210,229,636,441,33,402,493,121513,1509537,355114,10594,2098,15856,17497,232589,184612,5331,7770,53664,104781,23355,2576,234,13998,178,67486,4609,15001,24558,315002,614,52020,63661,17584,5817,2286,514,10674,6233,3333,245,0,16975,31678254,30783583,22915233,4677080,275995,1275113,29861,1610301,894671,158820,735851,837043,199320,264710,135578,39575,197860,52747,4881
30,US,,8,030C0US8,Mountain Division -- In metropolitan statistical area,18999394,15288137,788979,388476,663554,64383,1154165,651700,131076,520624,15847304,979545,577899,882638,123758,1297555,388476,333515,9931,921,3423,458,620,9649,2381,899,3822,3442,391,781,254,920,2804,381,6138,9,1838,447,173,110,7878,145095,395,216,3738,22194,857,26413,329,342,2367,8050,904,934,19468,2122,241,15508,5199,21473,7878,1929,323,305,504,600,46,151,406,34973,9775,663554,90918,2729,1177,7439,8495,118811,172274,4610,3436,41661,60878,11703,723,1221,7786,140,6493,1301,4638,16362,75523,184,7469,17583,64383,15318,15877,15150,820,8017,1965,1974,693,158,2187,2224,597923,504211,20357,1332,10057,1291,822,49054,3640,3172,8235,10930,634,2628,935,2809,3279,1038,8763,59,4796,1038,486,228,14924,168619,1273,572,5576,26509,2088,32308,601,1843,3972,16999,2395,1286,22208,4506,307,20880,6671,35091,15327,4599,691,618,1345,1293,91,561,621,73165,915662,106138,2989,1655,8081,10972,159319,251662,5127,6114,90027,86574,14465,1268,1752,8775,534,8023,1591,6465,26347,88301,302,29181,129055,39935,25071,20817,2620,12763,2178,2824,1529,171,21147,18999394,18347694,15288137,788979,388476,663554,64383,1154165,651700,131076,520624,598875,122586,129259,143802,15117,188111,48567,4258
30,US,,9,030C0US9,Pacific Division -- In metropolitan statistical area,48786367,31264446,2616365,396823,6412733,319092,5295307,2481601,449178,2032423,33319329,3216783,1015530,7549934,693442,5798658,396823,252743,11377,603,4479,1878,1938,26765,897,1978,6135,7802,2521,1013,516,1956,596,554,1311,76,1764,298,484,184,44981,10762,1247,492,1855,1303,1467,2196,11624,699,1000,8225,2100,2094,921,485,7567,4410,2282,71908,13930,30247,6403,4493,7497,4471,558,6825,5606,79354,14943,6412733,733554,10765,2108,19146,119575,1519703,1532864,98069,32770,484445,566121,86299,4461,6440,13454,2293,56975,13039,74222,63652,734257,1378,28466,208677,319092,95019,74528,25749,2770,36953,9513,23563,30323,119,10106,10449,1063803,719568,36256,1868,38488,4906,5652,172092,2972,8111,17592,36993,4460,3634,2642,8665,1975,2142,3421,291,8652,1089,1435,729,80429,22590,3935,1080,4147,3349,4570,6359,17264,4529,3434,24757,5863,3878,1709,2433,9675,13304,3589,138609,34613,61434,13317,10665,14456,10294,1493,11209,10481,237707,7923796,800658,12114,2433,23380,146043,1902086,2022936,103456,52093,812603,677541,105808,7579,8294,14535,8430,64262,14589,82367,90866,825751,2034,143938,722536,335514,119270,34839,9317,67845,11011,29279,36608,228,78625,48786367,46304766,31264446,2616365,396823,6412733,319092,5295307,2481601,449178,2032423,2186259,323226,400395,674862,51584,736192,267861,27481
30,US,,1,030C1US1,New England Division -- In metropolitan statistical area -- in principal city,3141045,2029938,522478,11716,205973,1059,251403,118478,25791,92687,2125512,590506,36278,232106,5789,279615,11716,6364,328,0,369,41,404,686,0,9,61,9,0,15,5,0,44,23,0,0,75,0,18,0,487,98,0,0,0,0,29,62,0,77,0,45,1125,165,17,0,0,0,0,2172,734,50,0,0,31,19,0,0,16,4314,238,205973,47687,2134,1500,1190,8073,67917,7968,337,638,4680,13014,2887,226,127,3620,0,4800,603,2437,1829,28617,147,1622,3920,1059,387,121,12,17,249,0,33,23,0,195,22,37626,22203,697,66,1929,123,497,4839,93,15,261,283,18,75,82,48,201,61,8,0,717,31,53,29,770,249,31,0,0,0,82,62,0,477,19,523,2086,165,23,0,26,20,0,7544,1751,302,97,74,97,26,0,8,16,13354,237856,52443,2289,1517,1323,9078,76486,12406,404,1133,7844,15087,3430,440,143,3681,14,5303,695,2786,2401,31415,291,7247,5976,1212,314,44,50,393,0,98,96,18,3751,3141045,3022567,2029938,522478,11716,205973,1059,251403,118478,25791,92687,109385,43054,11554,18147,5685,30945,8068,1025
30,US,,2,030C1US2,Middle Atlantic Division -- In metropolitan statistical area -- in principal city,13490494,6317177,3597611,54998,1435354,7044,1626269,452041,122812,329229,6644944,3847656,145197,1559494,25255,1759831,54998,27352,521,12,952,741,1563,4134,51,106,279,151,0,47,70,169,20,188,44,0,4067,42,50,0,4360,139,0,25,0,37,79,96,0,200,24,392,5545,1000,14,3,8,10,0,2213,4816,305,40,13,177,58,0,17,82,21459,984,1435354,294032,66927,3815,14073,15440,611421,101423,382,5481,28782,109888,2560,3088,790,11613,0,61644,5127,11992,9057,44233,490,12029,21067,7044,2461,444,89,13,680,13,277,72,0,2745,250,149606,87752,1397,48,6889,893,4215,21720,250,293,788,1085,0,434,154,423,201,1254,197,0,10116,117,136,33,6778,674,45,123,0,86,218,566,39,1537,56,1774,16847,1704,52,7,13,57,0,6533,9657,772,269,36,256,137,31,43,154,51271,1585988,326407,71564,4247,15126,17055,643316,120631,410,6941,41592,119983,3141,4069,957,12419,0,65173,5725,13249,11186,51478,577,50742,25898,5234,1097,140,247,1745,13,625,316,13,16468,13490494,13038453,6317177,3597611,54998,1435354,7044,1626269,452041,122812,329229,415354,138847,32283,70489,23268,150467,33816,2871
30,US,,3,030C1US3,East North Central Division -- In metropolitan statistical area -- in principal city,13163988,7918885,3560922,45785,627768,3988,582789,423851,57023,366828,8281419,3810867,151005,719347,14798,645395,45785,29224,513,5,485,167,176,5354,59,63,5673,798,13,132,116,120,19,132,17,14,3049,125,262,1140,2880,501,21,556,31,0,1003,91,10,54,72,1110,1039,100,21,24,0,52,35,3192,2230,352,36,41,213,62,0,0,54,12532,1393,627768,174001,8982,3113,12694,6228,141478,68766,38423,1330,19934,50716,8167,1640,1476,5342,39,20269,2178,6373,7626,30329,418,7497,10749,3988,1383,526,64,59,1104,162,41,54,43,443,109,157404,105044,2410,13,8556,564,353,37391,889,956,11251,3888,13,347,292,732,333,505,106,14,6067,232,520,2169,5144,1795,227,1475,47,76,2341,484,43,742,169,3782,2058,130,39,40,13,59,49,8730,6310,841,41,160,405,189,0,46,87,45122,734314,185750,9845,3424,13717,7401,157363,90532,40101,2277,33802,61291,11439,2160,1504,5782,68,22014,2398,7223,11098,36273,775,28077,15152,4255,1326,151,149,1945,162,96,136,54,6878,13163988,12740137,7918885,3560922,45785,627768,3988,582789,423851,57023,366828,390885,176991,52424,65067,23592,72811,31035,1931
30,US,,4,030C1US4,West North Central Division -- In metropolitan statistical area -- in principal city,5806290,4400068,749687,53689,266278,4364,132050,200154,19830,180324,4578073,848781,118010,311941,11540,153848,53689,41752,303,224,202,182,321,3785,535,250,7445,862,30,123,31,369,93,197,64,7,410,103,29,73,1253,1421,141,50,38,48,1181,136,0,45,116,15711,106,8,7,6,3,57,3,5784,1307,562,71,109,158,148,0,76,27,9104,937,266278,44651,1238,1459,15837,5978,41246,12557,43655,701,5270,17215,8352,739,146,4162,38,4472,982,2045,4220,43000,19,3972,4324,4364,1216,726,5,44,518,214,850,0,0,588,203,121746,89681,1096,334,3505,447,329,18791,922,916,13937,2638,30,342,287,1441,229,366,109,7,1253,159,73,108,2267,2014,545,52,68,57,2194,229,8,522,190,23174,450,57,7,65,3,123,3,10334,3691,1089,151,252,283,320,0,83,120,27165,318096,49030,1255,1776,16267,7694,47563,22454,44607,1129,11144,24579,10399,1025,212,4531,113,5485,1107,2281,6486,47034,93,11832,11789,3134,1333,37,236,1404,269,1012,31,0,4333,5806290,5606136,4400068,749687,53689,266278,4364,132050,200154,19830,180324,185474,71650,41909,34658,9540,27717,13770,910
30,US,,5,030C1US5,South Atlantic Division -- In metropolitan statistical area -- in principal city,15516266,9258919,4776201,46993,574424,11532,412696,435501,57176,378325,9617602,5012866,149579,704785,30723,475844,46993,31435,1053,16,824,109,686,8390,107,295,880,564,4,204,58,899,18,167,96,59,607,12,4158,45,3454,883,28,15,0,0,162,106,0,513,24,733,1108,322,19,0,0,179,0,4638,2616,814,146,83,482,85,0,18,62,10595,1471,574424,145582,5783,799,8396,8473,105476,90310,3493,2596,15846,53766,7046,926,1258,7351,23,16831,2932,6477,10829,63806,228,6413,9784,11532,3158,1658,101,111,3142,166,1730,101,247,1049,69,155857,109706,2443,104,7230,505,1237,44937,442,1205,2020,2802,4,632,201,4160,237,737,432,361,3475,95,7348,79,5623,1821,260,176,79,29,391,173,28,1449,134,2724,3473,462,19,18,35,310,139,11677,7697,1609,419,251,703,198,0,38,89,36756,719753,160835,6139,1104,8877,10491,126556,129649,3684,3906,32772,70219,8536,1425,1625,7804,115,18891,3382,7474,16006,73379,342,26542,31110,7969,3073,208,477,4791,299,1812,344,308,11829,15516266,15080765,9258919,4776201,46993,574424,11532,412696,435501,57176,378325,398603,149743,50580,88380,23865,86035,34351,2547
30,US,,6,030C1US6,East South Central Division -- In metropolitan statistical area -- in principal city,5100518,2975459,1775603,12187,118726,3003,98251,117289,11720,105569,3076545,1843373,42401,145968,8382,112102,12187,8827,195,79,107,0,39,4087,119,17,225,508,0,65,12,293,0,18,240,33,179,0,75,0,1119,108,8,9,0,0,190,0,0,43,7,186,98,125,0,7,0,13,0,623,440,173,34,11,108,20,0,0,9,2390,348,118726,27163,873,1038,3084,2269,19982,8830,205,601,4955,14075,5392,314,39,2673,7,3057,577,657,2288,17683,5,1599,1360,3003,849,359,22,37,908,23,524,28,0,241,12,44345,33065,828,152,1332,44,73,19110,166,387,484,2021,0,262,101,1498,110,28,392,39,480,0,310,0,1484,415,96,9,23,18,252,28,0,247,35,485,370,137,0,12,10,43,0,1584,1678,227,38,18,141,30,0,0,70,9305,148260,29383,922,1038,3185,2604,22974,15143,205,794,8499,17802,6250,533,58,2788,15,3486,594,841,3083,19420,31,8612,8683,2853,692,22,100,1427,99,665,50,0,2775,5100518,4983229,2975459,1775603,12187,118726,3003,98251,117289,11720,105569,107108,47558,17890,18366,5258,18036,9461,720
30,US,,7,030C1US7,West South Central Division -- In metropolitan statistical area -- in principal city,15319371,10413103,2711394,106017,679412,18199,963539,427707,85486,342221,10770859,2878939,254135,785486,33713,1057613,106017,73904,3703,131,533,64,177,19640,302,3045,795,9048,9,3083,33,4358,22,444,237,2561,596,1869,60,30,6918,2250,1129,419,32,81,1011,1762,94,1243,9,917,400,573,162,63,30,303,29,5739,3609,396,30,30,208,87,0,41,143,23686,4279,679412,181223,6426,1387,11829,4935,121345,60096,2144,3361,14451,45794,9402,1118,71,8785,0,28511,2362,8507,8862,139917,200,8165,10521,18199,4893,1633,413,18,3604,5175,1476,53,0,815,119,266919,200194,8296,932,4350,384,587,71111,1044,8713,1852,26950,278,6223,223,12711,76,1001,393,3252,1521,2993,204,210,11675,4017,2453,555,84,181,2187,2298,103,3948,67,3784,1428,737,190,131,36,541,41,12434,8562,899,89,92,272,228,12,206,247,57017,801745,191036,6802,1503,12227,6202,139364,85713,2265,4319,30415,58894,11824,1436,181,9536,56,30856,2641,9880,12510,151543,292,32250,34447,9755,2641,482,197,5817,5399,1856,111,0,8189,15319371,14891664,10413103,2711394,106017,679412,18199,963539,427707,85486,342221,396703,99031,97830,70908,23534,105400,28675,2329
30,US,,8,030C1US8,Mountain Division -- In metropolitan statistical area -- in principal city,8993596,6981138,481770,161432,329722,29844,674588,335102,73158,261944,7261579,588119,256882,441762,55992,754501,161432,132815,5885,538,2424,252,304,4710,1903,396,2430,1816,139,255,199,329,1916,173,2854,0,1068,307,72,19,4712,58030,155,173,1016,4646,298,6761,90,142,975,4191,299,395,5157,1038,32,6390,1857,8469,4332,994,142,95,204,417,38,98,253,18190,4848,329722,47618,1827,533,6237,2912,60085,80649,1217,2062,21040,29912,4142,408,771,4569,15,3118,611,2420,8241,38188,131,4852,8164,29844,7009,6966,6261,215,3976,1446,1408,223,142,1312,886,267024,218269,11257,804,6038,740,377,23638,2450,1576,5020,5916,208,914,577,1097,2117,376,4056,31,2546,567,143,104,8657,70219,651,308,1766,6145,879,10063,248,1101,1634,8322,866,614,6401,2274,49,9609,2645,15266,8353,2469,248,311,512,887,57,454,361,37572,457836,57366,2012,898,6765,3898,79471,119225,1360,3894,45358,42302,5196,722,1210,5039,245,3950,735,3341,13505,44516,226,16602,58207,18628,10807,7681,797,5836,1607,1683,585,147,10436,8993596,8658494,6981138,481770,161432,329722,29844,674588,335102,73158,261944,307413,65296,61152,71403,9729,99833,25537,2152
30,US,,9,030C1US9,Pacific Division -- In metropolitan statistical area -- in principal city,22274761,13360523,1424173,178870,3522854,138349,2523269,1126723,201775,924948,14288365,1726436,463974,4032733,276472,2750048,178870,104317,4954,156,2140,960,1192,10792,412,845,2798,2565,1296,546,133,838,161,183,261,40,753,161,180,68,26168,4774,442,291,966,453,579,1006,3014,262,536,2991,1286,836,244,225,908,1763,358,25781,5961,20274,3982,2821,5843,2308,231,5089,3930,38249,6139,3522854,427677,6708,1360,7898,74662,841149,788155,64313,16437,257013,318119,52801,2808,4675,7230,768,32011,7770,38665,35628,412717,649,15243,108398,138349,28868,36772,9719,804,16277,6072,13512,17210,47,4860,4208,486383,310987,15895,827,18557,2535,3320,73456,1294,3580,8640,14715,2286,1633,1029,4154,1000,840,1076,153,3891,487,480,296,43442,9863,1689,535,2185,1463,1969,2620,4693,2284,1395,9844,3158,1610,427,847,1751,5779,1047,54242,15030,39115,8584,5882,10533,5467,638,8011,6608,114643,4201267,463451,7568,1625,9777,90755,1010374,994579,67495,25725,400703,368611,65009,4623,5933,7816,3179,35770,8570,43096,49226,461745,981,74656,286763,105298,53893,13676,3334,29720,6893,16297,20187,115,37350,22274761,21148038,13360523,1424173,178870,3522854,138349,2523269,1126723,201775,924948,1002691,162156,175135,316330,27409,321661,112606,11426
30,US,,1,030C2US1,New England Division -- In metropolitan statistical area -- not in principal city,9751427,8375469,419026,19635,414928,2166,278308,241895,39782,202113,8588506,532455,75178,480632,10582,322569,19635,13732,87,0,263,127,454,1461,15,54,292,51,33,46,17,87,0,12,0,0,245,0,95,0,685,161,91,0,0,0,6,22,0,12,0,302,1449,57,0,14,0,9,19,7566,665,260,24,38,137,54,0,7,9,4515,454,414928,108331,3256,465,745,31743,126596,23866,1225,1936,11064,27071,8006,492,136,5194,18,8598,1340,3838,3732,33119,109,4430,9618,2166,635,272,0,0,609,27,26,90,0,507,0,77823,53479,658,104,4132,755,911,10417,165,261,948,711,44,110,263,396,105,404,147,0,3198,9,233,174,1027,401,217,51,10,0,61,50,0,432,160,1615,3127,111,3,14,0,136,43,21876,3135,460,64,75,196,99,0,26,9,20740,493012,117827,3499,655,921,36156,145277,36055,1318,2569,20314,35105,9210,778,285,5464,99,9839,1702,4409,5863,39181,253,16233,10638,2676,579,32,35,1272,39,128,163,0,5714,9751427,9509532,8375469,419026,19635,414928,2166,278308,241895,39782,202113,226149,83091,37676,51375,6080,47927,14939,807
